Samóch,masc,1
Samóideach,masc,
sampláil,fem,
sampla,masc,4
samplóireacht,fem,
samplóir,masc,
samúraí,masc,
sanasaí,masc,
sanasaíocht,fem,3
sanasánaí,masc,
sanasán,masc,1
sanas,masc,1
sanatóir,masc,3
sanctóir,masc,3
sandarac,masc,
sannadh,masc,
sannaí,masc,
sann,fem,2
sannóir,masc,
Sanscrait,fem,
santachán,masc,
santacht,fem,
santal,masc,
santú,masc,
saobhadh,masc,
saobhchiall,fem,
saobhchrábhadh,masc,
saobhchreideamh,masc,
saobhdhiallas,masc,
saobhgháire,masc,
saobhghaoth,fem,
saobhghrá,masc,
saobhnós,masc,1
saochan,masc,
saofacht,fem,3
saofóir,masc,
saoi,masc,4
saoire,fem,4
saoirseach,masc,
saoirseacht,fem,3
saoirse,fem,4
saoiste,masc,4
saoisteog,fem,2
saoistíocht,fem,
saoithíneacht,fem,
saoithín,masc,4
saoithiúlacht,fem,3
saolacht,fem,
saolaí,masc,
saol,masc,1
saolré,fem,4
saoltacht,fem,3
saolú,masc,
saontacht,fem,3
saoradh,masc,
saoráid,fem,2
saoráidí,fem,
saoráil,fem,
saorálaí,masc,4
saoránach,masc,1
saoránacht,fem,3
saorbhealach,masc,1
saorbhord,masc,
saorbhreithiúnas,masc,
saorbhriathar,masc,
saorchead,masc,
saorchic,masc,4
saorchlann,fem,
saorchonradh,masc,
saordhréacht,masc,
saorfhear,masc,
saorfhréamh,fem,2
saorgacht,fem,
saorghabhálaí,masc,
saorghabháltas,masc,
saorghlanadh,masc,
saorlíníocht,fem,
saor,masc,1
saormhaithiúnas,masc,
saormhargadh,masc,1
saormheadaracht,fem,
saormheas,masc,
saoroideachas,masc,
saorphoc,masc,
saorphort,masc,
saor-reic,fem,
saor-roth,masc,
saorshealbhóir,masc,3
saorsheilbh,fem,2
saorshliocht,masc,
saorstát,masc,1
saorthaisteal,masc,
saorthéarma,masc,
saorthoil,fem,3
saorthóir,masc,
saorthrádáil,fem,3
saorthrádálaí,masc,
saorthuras,masc,1
saorvéarsaíocht,fem,3
saothanáil,fem,
saotharcán,masc,
saotharlann,fem,2
saothar,masc,1
saotharphíosa,masc,4
saoth,masc,
saothraí,masc,4
saothraíocht,fem,
saothrán,masc,1
saothróg,fem,2
saothróir,masc,3
saothrúchán,masc,1
saothrú,masc,
saotrún,masc,
sapainít,fem,2
sapaisiú,masc,4
sapar,masc,
sá-phlána,masc,
sapraifít,fem,
saprailít,fem,
sarabann,masc,
sarachán,masc,
sárachán,masc,
saraifín,masc,
saraiglí,masc,
saraí,masc,
sáraíoch,masc,
sáraíocht,fem,3
saraiste,fem,4
Saraistín,masc,
sáraitheoir,masc,
saranáid,fem,2
saranáidí,masc,
sarang,masc,
sárbheartú,masc,
sárbhia,masc,4
sárbhliain,fem,
sarcafagas,masc,1
sarcaileime,fem,
sarceolaíocht,fem,
sárchéim,fem,2
sárchlóráit,fem,
sarcóis,fem,
sarcóma,masc,
sárdhuine,masc,
sard,masc,
sardoinisc,fem,
sáreolas,masc,
sárfhios,masc,
sárheitridín,masc,
Sárlannach,masc,
sárluchtaire,masc,4
sár,masc,1
sármhainicín,masc,4
sármhanganáit,fem,
sárobair,fem,
sárocsaíd,fem,2
sár-riail,fem,
sársháithiú,masc,
sárshaothar,masc,1
sárshulfáit,fem,
sarsparail,fem,
sárstoc,masc,
sárthadhall,masc,
sárú,masc,
sasafras,masc,
sásamh,masc,1
Sasanach,masc,1
Sasana,fem,
sásar,masc,1
sáslach,masc,1
sás,masc,1
sáspan,masc,1
sástacht,fem,3
sástaí,masc,
sástoilleadh,masc,
sastrúga,masc,
sásúlacht,fem,
satailít,fem,2
satailt,fem,2
satair,masc,4
Sátan,masc,
Satarn,masc,1
sáthaca,masc,
sathaoide,fem,4
Satharn,masc,1
satrap,masc,
satsúma,masc,4
scabaird,fem,
scabáiste,masc,
scaball,masc,1
scabhaitéir,masc,3
scabhait,fem,
scabhat,masc,1
scabhtáil,fem,3
scabhta,masc,
scabláil,fem,
scadán,masc,1
scadarnach,masc,
scadhrach,fem,
scafach,fem,
scáfaireacht,fem,
scafaire,masc,4
scafall,masc,1
scafalra,masc,4
scafa,masc,
scafántacht,fem,
scafláil,fem,
scafóideach,masc,
scagachán,masc,
scagacht,fem,
scagadh,masc,
scagaireacht,fem,
scagaire,masc,4
scagáit,fem,
scagbheathóir,masc,
scagdhealaitheoir,masc,
scagdhealú,masc,
scaglann,fem,2
scagpháipéar,masc,
scagthástáil,fem,3
scaibeas,masc,
scaibéis,fem,2
scaid,fem,
scaif,fem,2
scáileán,masc,1
scailéathan,masc,1
scáile,masc,
scaileog,fem,
scáil,fem,2
scáiliú,masc,
scailleagán,masc,
scailleagántacht,fem,
scailliúnach,masc,
scailliún,masc,1
scailp,fem,2
scailtín,masc,4
scaimheog,fem,
scaimh,fem,2
scaindiam,masc,
scáineachán,masc,
scáineadh,masc,
scaineagán,masc,1
scaineamh,masc,
scáine,fem,
scainnear,fem,
scáinne,fem,4
scáinteacht,fem,
scaipeach,masc,
scaipeacht,fem,
scaipeadh,masc,
scaiptheoir,masc,
scairbharántas,masc,
scairbheach,masc,
scairbh,fem,2
scairchaipiteal,masc,
scairchairt,fem,
scairdeach,fem,
scairdeán,masc,1
scairdeitleán,masc,1
scaird,fem,
scairdinneall,masc,
scairdire,masc,
scairdphrintéir,masc,3
scairdsruth,masc,
scairdtiomáint,fem,
scair,fem,2
scairíneach,masc,
scairliosta,masc,
scairmhangaire,masc,
scairp,fem,2
scairpiasc,masc,
scairshaothrú,masc,
scairshealbhóir,masc,
scairsheilbh,fem,2
scairteach,fem,
scairteoir,masc,
scairt,fem,2
scairtín,masc,
scaiteolaíocht,fem,
scaitheamh,masc,1
scáithínteacht,fem,
scaitseáil,fem,
scaitseálaí,masc,
scaits,fem,
scálach,masc,1
scalach,masc,
scaladóir,masc,
scála,masc,4
scalán,masc,1
scalladh,masc,
scalladóireacht,fem,
scalladóir,masc,
scallamán,masc,1
scallóid,fem,
scalltacht,fem,
scalltán,masc,1
scál,masc,
scalóid,fem,
scalpán,masc,
scamallach,masc,
scamallacht,fem,
scamall,masc,1
scamhachán,masc,
scamhadh,masc,
scamhailéireacht,fem,
scamhailéir,masc,
scamhaíl,fem,
scamhaire,masc,
scamhánach,masc,
scamhardach,masc,
scamhard,masc,1
scamhóg,fem,2
scamóine,masc,
scanadh,masc,
scannal,masc,1
scannánaíocht,fem,3
scannán,masc,1
scannánóir,masc,3
scanóir,masc,3
scanradh,masc,1
scanróir,masc,
scanrúlacht,fem,
scanrú,masc,
scansáil,fem,
scansálaí,masc,
scantóir,masc,
scaob,fem,
scaobóg,fem,
scaoileadh,masc,
scaoilíocaíocht,fem,3
scaoilteacht,fem,3
scaoilteán,masc,
scaoilteog,fem,
scaoilteoir,masc,3
scaoing,fem,
scaoinse,masc,
scaoinsiúlacht,fem,
scaoll,masc,1
scaollmhaireacht,fem,
scaothaireacht,fem,3
scaothaire,masc,4
scaoth,fem,2
scarab,fem,
scaradh,masc,
scaradóir,masc,
scaraire,masc,
scaraoid,fem,2
scarbhach,masc,
scarbháil,fem,
scarbhalt,masc,
scarbhileog,fem,2
scarbh,masc,
scarbhtháthú,masc,
scard,masc,
scarlóid,fem,2
scarshiúnta,masc,
scartáil,fem,
scartaire,masc,
scarthach,masc,1
scarthanach,fem,
scarúnaí,masc,4
scataíl,fem,
scátálaí,masc,4
scata,masc,4
scáta,masc,4
scáthán,masc,1
scáthántacht,fem,
scáthbhrat,masc,1
scáthchruth,masc,3
scáthlán,masc,1
scáth,masc,3
scáthshlua,masc,
scáthshúilí,fem,
scáthú,masc,
sceabha,masc,4
sceabhlámhach,masc,
sceabhthargaid,fem,
sceachaill,fem,
sceachaireacht,fem,
sceachaire,masc,
sceach,fem,2
sceachóir,masc,3
sceachra,masc,
sceadach,fem,
sceadacht,fem,
sceadamán,masc,1
scead,fem,2
sceadóg,fem,
sceadram,masc,
scéalaí,masc,4
scéalaíocht,fem,3
scéala,masc,4
scealbóir,masc,
sceallán,masc,1
sceallbholg,masc,
sceall,masc,
sceallóg,fem,2
scéal,masc,1
scealpaireacht,fem,
scealpaire,masc,
scealp,fem,
scealpóg,fem,2
scealpshnoíodóireacht,fem,
scealúnaí,masc,
sceamhaíl,fem,3
sceamh,fem,
sceamhlachán,masc,
sceamhóg,fem,
sceanach,masc,
sceanadóireacht,fem,
sceanadóir,masc,
sceanairt,fem,2
sceanartach,masc,
sceanartáil,fem,
sceanartálaí,masc,
sceanóg,fem,2
sceanra,masc,4
scéansúil,fem,
scéansúilí,fem,
sceartachán,masc,
sceartán,masc,1
sceart,fem,2
sceathrachán,masc,
sceathrach,fem,2
sceideáil,fem,
sceidealaí,fem,
sceideálaí,masc,
sceideal,masc,1
sceidhreog,fem,
sceidhtéir,masc,
sceidín,masc,4
sceidínteacht,fem,
sceig,fem,2
sceilfid,fem,
sceilg,fem,2
scéilín,masc,
sceilmis,fem,
sceilpeáil,fem,
sceilp,fem,2
sceilpín,masc,
scéiméireacht,fem,3
scéiméir,masc,3
scéim,fem,2
sceimheal,fem,2
sceimhealtóir,masc,
scéimh,fem,2
scéimhghearradh,masc,
sceimhle,masc,4
sceimhleog,fem,
sceimhlitheoireacht,fem,3
sceimhlitheoir,masc,3
sceimhliú,masc,
scéimléaráid,fem,
scéimre,masc,
scéineachán,masc,
scéin,fem,2
scéiniúlacht,fem,
scéinséir,masc,3
sceipteachas,masc,
sceipteach,masc,1
sceird,fem,2
sceirdiúlacht,fem,
sceirdréim,fem,2
sceireog,fem,2
sceir,fem,2
sceiteacht,fem,
sceiteadh,masc,
sceiteog,fem,
sceithbhuille,masc,
sceitheadh,masc,
sceith,fem,2
scéithín,masc,
sceithireacht,fem,
sceithire,masc,4
sceithphíopa,masc,4
sceitseálaí,masc,
sceitse,masc,4
sceoidín,masc,
sceo,masc,
sciagraf,masc,
sciáil,fem,3
sciaitíce,fem,4
sciálaí,masc,4
sciamhacht,fem,
sciamhaí,masc,
sciamheolaí,masc,4
sciamhlann,fem,2
sciamhú,masc,
scianchlár,masc,
scian,fem,2
sciantaca,masc,
sciar,masc,4
sciata,masc,4
sciathán,masc,1
sciathbholcán,masc,
sciathbhrat,masc,
sciathchill,fem,
sciathchlár,masc,
sciathdhorn,masc,
sciath,fem,2
sciathfháinne,masc,
sciathghreille,fem,
sciathlúireach,fem,
sciathóg,fem,
sciathrach,fem,
scib,fem,
scibhéar,masc,1
scibhinseoir,masc,
scibirlín,masc,
scidil,fem,2
scif,fem,2
scigaithriseoir,masc,
scigaithris,fem,2
scigdhráma,masc,4
scigealaíontóir,masc,
scige,fem,4
scig-gháire,masc,
scigireacht,fem,
scigire,masc,
scigléiriú,masc,
scigmhagadh,masc,1
scigphictiúr,masc,1
scileach,masc,
scileadh,masc,
scileagailí,masc,
scil,fem,2
scilfín,masc,
scilléad,masc,1
scilligeadh,masc,
scilligeoir,masc,
scilling,fem,2
scilteán,masc,
scí,masc,4
scimeáil,fem,3
scimeálaí,masc,4
scimeal,masc,
scimín,masc,
scimpéir,masc,
scimpín,masc,
scinc,fem,
scineach,masc,
scine,masc,
scingeadóir,masc,
scing,fem,
scinneadh,masc,
scinneog,fem,
scinnide,fem,
scinnid,fem,
sciobadh,masc,
sciobaire,masc,
sciobairle,masc,
scíobas,masc,1
scioblámhach,masc,
sciob,masc,
sciobóg,fem,
scioból,masc,1
sciobthacht,fem,
scíobún,masc,
scioburchar,masc,
sciodar,masc,1
sciodarnach,fem,2
sciodramán,masc,
sciolairt,fem,
sciolamar,masc,
scioldram,masc,
sciolladh,masc,
sciolladóireacht,fem,
sciolladóir,masc,
sciollam,masc,
sciollbhach,masc,
sciolliarann,masc,
scioltar,masc,
sciomarthóir,masc,
sciomóg,fem,
sciomradh,masc,
scíontachán,masc,1
sciorrachán,masc,
sciorrach,masc,
sciorracht,fem,
sciorradh,masc,
sciorrán,masc,1
sciorrárthach,masc,1
sciorrbhuille,masc,
sciorrfhocal,masc,
sciorróg,fem,
sciorta,masc,4
sciortán,masc,
sciotachán,masc,
sciotacht,fem,
sciotadh,masc,
sciotaíl,fem,3
sciota,masc,
sciotán,masc,1
sciotaráil,fem,
sciotarálaí,masc,
sciotar,masc,
scioteireaball,masc,
sciot,masc,
sciotóg,fem,
sciotrachán,masc,
scipéad,masc,1
scipéir,masc,3
scirmiseoir,masc,
scirmis,fem,
scís,fem,
scísteoireacht,fem,
scíte,fem,
scít,fem,
scíth,fem,2
scitseacarp,masc,
scitseagonacht,fem,
scitsifít,fem,
scitsifréine,fem,4
scitsigineas,masc,
sciúch,fem,
sciúgaíl,fem,
sciúgaire,masc,
sciúg,fem,
sciuird,fem,2
sciúirse,masc,4
sciúlán,masc,
sciúradh,masc,
sciúrsáil,fem,
sciúrsálaí,masc,
sciúrthóir,masc,
sciúrtóg,fem,
sciútam,masc,1
sclábhaí,masc,4
sclábhaíocht,fem,3
sclábhántacht,fem,
sclaig,fem,2
sclaimhínteacht,fem,
scláitéir,masc,3
sclamhaire,masc,
sclamhairt,fem,
sclamhairtín,masc,
sclamh,fem,
sclamhógacht,fem,
sclamhóg,fem,
scláradh,masc,
sclátaí,masc,
scláta,masc,4
scléara,masc,4
scléaróis,fem,2
scléaróit,fem,
scléip,fem,2
scléipireacht,fem,
scléipire,masc,
scléireapróitéin,fem,
scléireascóp,masc,
scléire,fem,
scléireincíoma,masc,
scléirid,fem,
scléiriméadar,masc,
scléiríteas,masc,
scleoid,fem,
scleondar,masc,1
sclimpireacht,fem,
scliúchas,masc,1
sclogaíl,fem,
sclogaire,masc,
sclóinbhloc,masc,
sclóin,fem,2
scloitéireacht,fem,
scloitéir,masc,
scloit,fem,
sclota,masc,
sclotar,masc,
sclotrach,masc,
scóchas,masc,
scodaí,masc,
scódaí,masc,
scódaíocht,fem,
scodalach,masc,
scodal,masc,1
scód,masc,1
scofall,masc,
scóid,fem,2
scóigchomhla,fem,
scóig,fem,2
scoilbhliain,fem,3
scoilcheantar,masc,
scoiléacs,masc,
scoil,fem,2
scoiltbhrúchtadh,masc,
scoilteach,fem,2
scoilteacht,fem,
scoilteadh,masc,
scoilteán,masc,
scoilteoir,masc,
scoilt,fem,2
scoiltghiniúint,fem,
scoiltghleann,masc,
scoiltín,masc,4
scoiltire,masc,4
scóip,fem,2
scóipiúlacht,fem,
scóiria,fem,
scoirneach,masc,1
scoiteach,fem,2
scoitheach,masc,
scoitheadh,masc,
scóitséir,masc,
scólachán,masc,
scóladh,masc,
scolaí,masc,4
scolaíochas,masc,
scolaíocht,fem,3
scoláireacht,fem,3
scoláire,masc,4
scolardach,masc,1
scolbaire,masc,
scolbántacht,fem,
scolb,masc,1
scolfairt,fem,2
scolgarnach,fem,2
scolgháire,masc,4
scol,masc,3
scológ,fem,2
scolpach,fem,
scóna,masc,4
sconnaire,masc,
sconna,masc,4
sconnartach,masc,
sconnóg,fem,2
sconsa,masc,4
scorach,masc,1
scoradán,masc,
scoradh,masc,
scóradh,masc,
scóraí,masc,
scoraíocht,fem,3
scórálaí,masc,4
scorán,masc,1
scorbach,masc,
scórchárta,masc,4
scórchlár,masc,1
scorla,masc,
scor,masc,1
scór,masc,1
scornach,fem,2
scornáil,fem,
scornán,masc,
scornlus,masc,
scorn,masc,1
Scotach,masc,
scotbhach,masc,
scothach,fem,
scothaicme,fem,4
scoth-airde,fem,
scothánach,masc,
scothán,masc,1
scothaois,fem,
scotharnach,masc,
scothbhualadh,masc,
scothchapall,masc,
scothchosúlacht,fem,
scoth,fem,3
scothmheáchan,masc,1
scothóg,fem,2
scothphlánáil,fem,
scothram,masc,
scoth-thamall,masc,
scoth-thrá,fem,
scot,masc,1
scótrálaí,masc,
scrábachán,masc,
scrábach,masc,
scrábáil,fem,3
scrábálaí,masc,
scrábán,masc,
scrabhadh,masc,
scrabha,masc,4
scrabhdóireacht,fem,
scrabhdóir,masc,
scrábóg,fem,
scrádaí,masc,
scragall,masc,1
scráibchaitheamh,masc,
scráib,fem,2
scráibíneach,masc,
scráidín,masc,
scraimíneach,masc,
scraisteacht,fem,
scraiste,masc,4
scraith,fem,2
scraithín,masc,4
scramaireacht,fem,
scramaire,masc,
scrata,masc,
scrathachán,masc,
scrathacht,fem,
scrathán,masc,
scrathóg,fem,
screaball,masc,
screabán,masc,
screab,fem,
screablach,masc,
screabóg,fem,
scréachach,fem,
scréachaire,masc,
scréachán,masc,
scréach,fem,2
scréachóg,fem,2
screadachán,masc,
screadach,fem,2
scread,fem,3
screamhachóir,masc,
screamhaireacht,fem,
screamhán,masc,
screamh,fem,2
screamhghluaiseacht,fem,
screamhóg,fem,2
screamhú,masc,
screatall,masc,
screathan,masc,1
screig,fem,
scríbhinn,fem,2
scríbhneoireacht,fem,3
scríbhneoir,masc,3
scríbín,masc,
scríd,fem,
scrimisc,fem,2
scrín,fem,2
scríobach,masc,
scríobadach,fem,
scríobadh,masc,
scríobáil,fem,
scríobaireacht,fem,
scríobaire,masc,
scríobálaí,masc,
scríobán,masc,1
scríobchaitheamh,masc,
scríob,fem,
scríobhaí,masc,4
scríobh,masc,3
scríobh,masc,
scríoblach,masc,
scriobláil,fem,3
scrioblálaí,masc,
scríoblíne,fem,4
scríobóg,fem,
scrioma,masc,
scriopa,masc,
scrioptúr,masc,1
scriosaire,masc,
scriosán,masc,1
scriosbhuille,masc,
scrioseochair,fem,5
scrios,masc,
scriostóireacht,fem,
scriostóir,masc,3
scriosúnach,masc,
scriotharnach,masc,
script,fem,2
scriptscríbhneoir,masc,
scriúbholta,masc,
scriúchlaibín,masc,4
scriúghaltán,masc,
scriúire,masc,4
scriú,masc,4
scriúnasc,masc,
scriúrinse,masc,
scriúshnáithe,masc,
scriúta,masc,
scriú-thairne,masc,
scriútharathar,masc,
scrobaire,masc,
scrobarnach,fem,2
scrobhóir,masc,3
scroblach,masc,1
scroblachóir,masc,3
scrogaireacht,fem,
scrogaire,masc,
scrogall,masc,1
scroglachán,masc,
scroibliún,masc,
scroid,fem,2
scroig,fem,
scrolla,masc,4
scrollsábh,masc,
scrúdaitheoir,masc,3
scrúdan,masc,
scrúdanóir,masc,
scrúdpháipéar,masc,
scrúdúchán,masc,
scrúduimhir,fem,
scrúdú,masc,
scrúile,masc,
scruithdheimhniú,masc,
scruith,fem,
scruithshealbhóir,masc,
scrupall,masc,1
scrutaíocht,fem,
scruta,masc,
scuabachán,masc,
scuabadh,masc,
scuabadóir,masc,
scuabáil,fem,3
scuabaire,masc,
scuabán,masc,
scuab-bhuille,masc,
scuab,fem,2
scuabfholt,masc,
scuabgheall,masc,1
scuablámhach,masc,
scuabobair,fem,2
scuabóg,fem,
scuad,masc,1
scuadrún,masc,1
scuaibín,fem,
scuaideáil,fem,
scuaideálaí,masc,
scuaideog,fem,
scuaid,fem,2
scuaidreamh,masc,
scuaidrín,masc,4
scuaine,fem,4
scuais,fem,2
scubaid,fem,2
scuibhéir,masc,
scuid,fem,2
scúille,masc,
scuitseálaí,masc,
sculcaireacht,fem,3
sculcaire,masc,
scúnar,masc,1
scúnc,masc,1
scupar,masc,
scúp,masc,1
scútar,masc,1
scút,masc,
seabhac,masc,1
seabhcóireacht,fem,
seabhcóir,masc,
seabhdar,masc,
seabhrán,masc,1
séabra,masc,4
séabú,masc,4
Seacaibíteach,masc,
seacain,fem,2
seacál,masc,1
seaca,masc,
seachadadh,masc,
seachadóir,masc,
seachaimiréal,masc,
seachain,masc,4
seachaint,fem,3
seachaíocht,fem,
seacha,masc,
seachantacht,fem,
seachantóir,masc,
seachbhealach,masc,1
seachbhóthar,masc,1
seach-chló,masc,4
seach-chló,masc,
seach-chonair,fem,
seachfhocal,masc,1
seachfhreastalaí,masc,4
seachghalar,masc,1
seachmall,masc,1
séach,masc,1
seachobair,fem,
seachránacht,fem,
seachránaí,masc,4
seachrán,masc,1
seachród,masc,1
seachtach,masc,1
seachtain,fem,2
seachtanán,masc,1
seachtar,masc,1
seachtháirge,masc,4
seacht,masc,4
seachtód,masc,
seachtódú,masc,
seachtrán,masc,
seachtrú,masc,
seachtú,masc,
seachvótáil,fem,
seachvótálaí,masc,
seacláid,fem,2
séacla,masc,4
seac,masc,1
Seacóibíneach,masc,
seacó,masc,
seadachan,masc,
séadaí,masc,
séadaíocht,fem,
séadaire,masc,4
seadaitheoir,masc,
seadánachas,masc,
seadánacht,fem,
seadán,masc,1
seadbháisteach,fem,
seadbhraon,masc,
seadchabaire,masc,
séadchomhartha,masc,4
seadeolaíocht,fem,
Sead,fem,
séad,masc,
seadóg,fem,2
seadráil,fem,
seadú,masc,
seafaid,fem,2
seafóid,fem,2
seafta,masc,4
seagalach,fem,2
seagal,masc,1
seaga,masc,4
seaghais,fem,2
séagma,masc,
seaicéad,masc,1
seaimféar,masc,
seaimpéin,masc,4
seaimpín,masc,
sealachán,masc,
sealad,masc,1
sealadóir,masc,
sealaíocht,fem,3
séala,masc,4
sealánach,masc,
sealán,masc,1
séalán,masc,
sealap,masc,
sealbhach,masc,
sealbhaíocht,fem,3
sealbhán,masc,1
sealbhóir,masc,3
sealbhú,masc,
sealgaireacht,fem,3
sealgaire,masc,4
sealgán,masc,
sealg,fem,
sealgóg,fem,
seallach,masc,
sealla,masc,4
seall,masc,
seallóid,fem,2
seál,masc,1
seal,masc,3
sealobair,fem,2
sealoibrí,masc,4
Sealtainn,fem,
sealúchas,masc,1
seamadóir,masc,3
seamaide,masc,4
seamaidíl,fem,
seamaí,masc,4
seamaire,masc,4
séamaire,masc,4
seamair,fem,2
séama,masc,
seamán,masc,
sea,masc,4
seamhan,masc,1
seamhar,masc,
seamhnán,masc,
seamhróg,fem,2
seamlas,masc,1
seam,masc,3
seampú,masc,4
seamróg,fem,2
seamsacht,fem,
seamsánacht,fem,
seamsánaí,masc,
seamsán,masc,1
seamsóg,fem,
seamsúr,masc,
seanadh,masc,
séanadh,masc,
seanad,masc,1
seanadóireacht,fem,
seanadóir,masc,3
seanaimsearthacht,fem,
seanaimsir,fem,
sean-aintín,fem,
séanaireacht,fem,
séanaire,masc,
seanaithne,fem,
sean-am,masc,
sean-ancaire,masc,
seanaois,fem,2
seanársaíocht,fem,
seanascal,masc,1
seanasclacht,fem,
séanas,masc,1
seanathair,masc,5
seanbhailéad,masc,
seanbhaile,masc,
seanbhaitsiléir,masc,
seanbhallóg,fem,
Sean-Bhealtaine,fem,
seanbhean,fem,
seanbhlas,masc,1
seanbhoc,masc,
seanbholadh,masc,
seanbhróg,fem,
seanbhuachaill,masc,
seanbhuille,masc,
seanbhunadh,masc,
seanchabhail,fem,
seanchailín,masc,
seanchailleach,fem,
seanchaí,masc,4
seanchaint,fem,
seanchaíocht,fem,
seanchairt,fem,
seanchara,masc,
seanchas,masc,1
seancheann,masc,
seanchleachtadh,masc,
seanchnámh,fem,
seanchodladh,masc,
seancholm,masc,
seanchríonnacht,fem,
seanchuimhne,fem,
seandacht,fem,3
seandaí,masc,
seandálaí,masc,4
seandálaíocht,fem,3
seandéanamh,masc,
seandícheall,masc,
seandraoi,masc,
seandream,masc,
seanduine,masc,4
seanéadach,masc,
seaneagrán,masc,1
seanfach,fem,
seanfhaiseantacht,fem,
seanfharraige,fem,
seanfhear,masc,
seanfhocal,masc,1
seanfhondúir,masc,3
seanfhothrach,masc,
seangacht,fem,
seangaire,masc,
seangán,masc,1
sean-ghaineamhchloch,fem,
Sean-Ghall,masc,
seanghealach,fem,
seanghoimh,fem,
seanglach,masc,
seang,masc,
seaniarsma,masc,
Seanlá,masc,
seanlámh,fem,
seanleasú,masc,
seanléim,fem,2
séan,masc,1
sean,masc,
Seán,masc,
seanmhadra,masc,
seanmhaighdean,fem,
séanmhaireacht,fem,
seanmháthair,fem,5
seanmóireacht,fem,3
seanmóir,fem,3
seanmóirí,masc,4
sean-nós,masc,1
seanóir,masc,3
seanórthacht,fem,
seanphinsean,masc,1
seanphlanda,masc,
seanrá,masc,4
seánra,masc,4
seanreacht,masc,
seanré,fem,
seanriadaire,masc,
seanrud,masc,
seansaighdiúir,masc,
seansailéireacht,fem,
seansailéir,masc,3
séansaí,masc,
seansaireacht,fem,3
seansáith,fem,
seansálaí,masc,
Sean-Samhain,fem,
seansaol,masc,
seanscéalaí,masc,
seanscéal,masc,
seanscoláire,masc,
seanseadaire,masc,
seans,masc,4
séans,masc,4
seansúlacht,fem,
séansún,masc,
seantalamh,masc,
seantán,masc,1
Sean-Tiomna,masc,4
séantóir,masc,3
seantóir,masc,
seantuismitheoir,masc,3
seantúng,masc,
seanuncail,masc,
seanveist,fem,
seápáil,fem,
Seapáinis,fem,2
Seapánach,masc,1
seapánadh,masc,
seáp,masc,4
Seaptuaigéas,masc,
searabanc,masc,
searachán,masc,
séarachas,masc,1
séarach,masc,1
séaracht,fem,
searantamam,masc,
searbhán,masc,1
searbhas,masc,1
searbh-bhiolar,masc,
searbh,masc,
searbhóg,fem,
searbhónta,masc,4
searbhú,masc,
searc,fem,2
searcóg,fem,
seargadh,masc,
seargánach,masc,
seargán,masc,1
searg,masc,
seargthacht,fem,
searmanas,masc,1
searrach,masc,1
searradh,masc,
searr,fem,
searróg,fem,
seártrús,masc,1
seasaireacht,fem,
seasaman,masc,
seasamh,masc,1
seascachán,masc,
seascach,fem,
seascacht,fem,3
seascadú,masc,
seascaireacht,fem,3
seasca,masc,
seascann,masc,1
seascfhéar,masc,
seasclach,masc,
seascra,masc,
seasmain,fem,2
seas,masc,3
seasmhacht,fem,3
seaspar,masc,1
seastán,masc,1
séasúracht,fem,
séasúr,masc,1
seatach,masc,
seathras,masc,
seat,masc,4
seatnaí,masc,4
séibe,fem,
seibhírín,masc,
seibineach,masc,
Seiceach,masc,1
seiceadóireacht,fem,
seiceadóir,masc,3
seiceáil,fem,3
seiceal,masc,
seiceamar,masc,1
seiceant,masc,
seicear,masc,
seicheamh,masc,1
seicheamhóir,masc,3
seicimín,masc,
seicin,fem,2
seicire,masc,
Séicire,masc,
Seicis,fem,
seicitín,masc,
seicleabhar,masc,
seicliosta,masc,4
seic,masc,4
seicphointe,masc,4
seicréitin,fem,
Seicslóvacach,masc,
seicteachas,masc,1
seicteach,masc,1
seict,fem,2
séidchomhla,fem,
séideadán,masc,
séideadh,masc,
séideal,masc,
séideán,masc,1
séidearnach,fem,
séideogacht,fem,
séideog,fem,2
seid,fem,
séidfíl,fem,
séidire,masc,
séidlampa,masc,
séidphíobán,masc,
séidtóirse,masc,4
séidtriomú,masc,
seifide,masc,
seifteoir,masc,3
seift,fem,2
seiftiúlacht,fem,
seiftiú,masc,4
seilbh,fem,2
seileachán,masc,1
seileadán,masc,1
seileagar,masc,
seileaic,fem,
seileán,masc,
seile,fem,4
seiléineagrafaíocht,fem,
seiléiniam,masc,
seiléinít,fem,
séiléir,masc,3
seileog,fem,
seilf,fem,4
seilfré,fem,4
seilg,fem,2
seilide,masc,4
seilinís,fem,
seiliú,masc,
seilmideáil,fem,
seilmideálaí,masc,
seilt,fem,
séimeantaic,fem,2
seimeastar,masc,1
séimhanálú,masc,
séimhe,fem,
séimhiú,masc,
seimide,masc,4
seimilín,masc,4
seimineár,masc,1
Seimiteach,masc,1
seineafóbach,masc,
seineafóibe,fem,
seinge,fem,4
seinm,fem,3
séinne,masc,4
seinnteoir,masc,3
seintimint,fem,
séipéal,masc,1
seipeal,masc,
séipéilín,masc,
seipléireacht,fem,
seipléir,masc,
séiplíneach,masc,1
séiplíneacht,fem,
seipseas,masc,
seipsis,fem,2
seipteam,masc,1
seipticéime,fem,
seirbheáil,fem,3
seirbheálaí,masc,
seirbheamótar,masc,
seirbhe,fem,4
seirbhimheicníocht,fem,3
seirbhíseach,masc,1
seirbhís,fem,2
seirbhísiú,masc,4
Seirbhíteach,masc,
Seirbiach,masc,1
